Markers_ ,X Position_µm,Y Position_µm,MODULUS_GPa,HARDNESS_GPa,H/E_ratio,H^3/E^2_ratio
779,18.51851851851852,5.555555555555555,213.16249999999997,5.12625,0.024048554506538443,0.002964679407218813
780,17.901234567901234,5.555555555555555,210.38124999999997,5.465624999999999,0.025979620332135113,0.003688972613689694
781,17.28395061728395,5.555555555555555,207.6,5.805,0.02796242774566474,0.004538914206329981
782,16.666666666666668,5.555555555555555,226.56874999999997,6.44375,0.028440594742214012,0.005212139497492922
783,16.049382716049383,5.555555555555555,245.53749999999997,7.0825,0.028844881128137254,0.005892832412376531
784,15.432098765432098,5.555555555555555,264.50624999999997,7.7212499999999995,0.029191181682852486,0.006579470836038906
785,14.814814814814815,5.555555555555555,283.47499999999997,8.36,0.029491136784548903,0.007270918964343977
786,14.197530864197532,5.555555555555555,271.53749999999997,8.622499999999999,0.031754361736408415,0.008694407246374387
787,13.580246913580247,5.555555555555555,259.59999999999997,8.885,0.034225731895223425,0.010407895430640598
788,12.962962962962964,5.555555555555555,247.66249999999997,9.1475,0.03693534548024025,0.012479200124199683
789,12.345679012345679,5.555555555555555,235.72499999999997,9.41,0.039919397603139256,0.014995383650026664
790,11.728395061728396,5.555555555555555,232.40625,8.28125,0.03563264757294608,0.010514583651884742
791,11.11111111111111,5.555555555555555,229.08749999999998,7.1525,0.031221694767283245,0.006972215688171379
792,10.493827160493828,5.555555555555555,225.76874999999995,6.02375,0.026681061927303937,0.0042881815212190205
793,9.876543209876543,5.555555555555555,222.45,4.895,0.022004944931445267,0.0023702451590289202
794,9.25925925925926,5.555555555555555,222.61249999999998,4.9075,0.02204503341007356,0.0023849640166865556
795,8.641975308641975,5.555555555555555,222.77499999999998,4.92,0.02208506340478061,0.002399730125918444
796,8.024691358024691,5.555555555555555,222.9375,4.9325,0.022125035043453884,0.002414543469012313
797,7.407407407407407,5.555555555555555,223.1,4.945,0.02216494845360825,0.0024294040280582424
798,6.790123456790123,5.555555555555555,211.8125,5.644375,0.026647978754794924,0.004008154064604507
799,6.172839506172839,5.555555555555555,200.52499999999998,6.34375,0.031635706271038525,0.006348938624602737
800,5.555555555555555,5.555555555555555,189.23749999999998,7.043125,0.03721844243345003,0.009756224487419782
801,4.938271604938271,5.555555555555555,177.95,7.7425,0.043509412756392245,0.014657086720159293
802,4.320987654320987,5.555555555555555,191.825,7.244999999999999,0.03776879968721491,0.010334863754994929
803,3.7037037037037037,5.555555555555555,205.7,6.7475,0.032802625182304326,0.007260392446695407
804,3.0864197530864197,5.555555555555555,219.575,6.25,0.028464078333143576,0.005063773470970834
805,2.4691358024691357,5.555555555555555,233.45000000000002,5.7524999999999995,0.02464125080316984,0.003492867614684991
806,1.8518518518518519,5.555555555555555,229.75625000000002,5.628125,0.024496069203775738,0.0033771980905985695
807,1.2345679012345678,5.555555555555555,226.0625,5.50375,0.024346143212607134,0.003262263546393253
808,0.6172839506172839,5.555555555555555,222.36875000000003,5.379375,0.02419123640349644,0.0031480958828173935
809,0.0,5.555555555555555,218.675,5.255,0.024031096375900306,0.0030347288313611357
810,0.0,6.172839506172839,215.45,5.02,0.023300069621721976,0.002725324086772998
811,0.6172839506172839,6.172839506172839,219.48749999999998,5.12875,0.023366934335668322,0.0028003673548440324
812,1.2345679012345678,6.172839506172839,223.525,5.2375,0.023431383514148304,0.002875543228614941
813,1.8518518518518519,6.172839506172839,227.5625,5.34625,0.023493545729195278,0.0029508449963833883
814,2.4691358024691357,6.172839506172839,231.60000000000002,5.455,0.02355354058721934,0.0030262663907271183
815,3.0864197530864197,6.172839506172839,222.52500000000003,5.822500000000001,0.026165599370857207,0.003986308192814793
816,3.7037037037037037,6.172839506172839,213.45000000000002,6.19,0.02899976575310377,0.005205705901018972
817,4.320987654320987,6.172839506172839,204.37500000000003,6.557500000000001,0.03208562691131499,0.006750863981520449
818,4.938271604938271,6.172839506172839,195.3,6.925000000000001,0.035458269329237076,0.00870672538198615
819,5.555555555555555,6.172839506172839,203.75000000000003,6.421250000000001,0.03151533742331288,0.006377691405067936
820,6.172839506172839,6.172839506172839,212.2,5.9175,0.02788642789820924,0.004601760804506069
821,6.790123456790123,6.172839506172839,220.64999999999998,5.41375,0.024535463403580336,0.003259017756174412
822,7.407407407407407,6.172839506172839,229.1,4.91,0.0214316892186818,0.002255247956581854
823,8.024691358024691,6.172839506172839,227.02499999999998,4.907500000000001,0.02161656205263738,0.0022931557675423763
824,8.641975308641975,6.172839506172839,224.95,4.905,0.02180484552122694,0.0023320885686434188
825,9.25925925925926,6.172839506172839,222.87500000000003,4.9025,0.021996634885025235,0.0023720841665646974
826,9.876543209876543,6.172839506172839,220.8,4.9,0.022192028985507248,0.0024131821374186097
827,10.493827160493828,6.172839506172839,239.03750000000002,6.7675,0.028311457407310565,0.0054244126144094365
828,11.11111111111111,6.172839506172839,257.275,8.635,0.03356330774463123,0.009727289737079705
829,11.728395061728396,6.172839506172839,275.5125,10.5025,0.03811986751962252,0.015261437957741791
830,12.345679012345679,6.172839506172839,293.75,12.37,0.04211063829787234,0.021935793461656854
831,12.962962962962964,6.172839506172839,285.7,11.747499999999999,0.041118305915295764,0.019861675418086835
832,13.580246913580247,6.172839506172839,277.65,11.125,0.040068431478480104,0.017860956112745414
833,14.197530864197532,6.172839506172839,269.59999999999997,10.5025,0.038955860534124635,0.015938164132193663
834,14.814814814814815,6.172839506172839,261.54999999999995,9.879999999999999,0.03777480405276238,0.014098125913698979
835,15.432098765432098,6.172839506172839,239.96249999999998,8.892499999999998,0.03705787362608741,0.012211945734432218
836,16.049382716049383,6.172839506172839,218.37499999999997,7.904999999999999,0.03619919862621637,0.010358569561229998
837,16.666666666666668,6.172839506172839,196.78749999999997,6.9174999999999995,0.035152131105888336,0.008547763282492876
838,17.28395061728395,6.172839506172839,175.2,5.93,0.03384703196347032,0.006793535926325556
839,17.901234567901234,6.172839506172839,186.21249999999998,5.61125,0.03013358394307579,0.005095199504938725
840,18.51851851851852,6.172839506172839,197.225,5.2925,0.026834833312206874,0.0038111730660461128
841,19.135802469135804,6.172839506172839,208.2375,4.97375,0.023884987094063267,0.0028374876114451502
842,19.753086419753085,6.172839506172839,219.25,4.655,0.021231470923603193,0.0020983592895340054
843,20.37037037037037,6.172839506172839,228.1625,5.0675,0.0222100476633978,0.002499727905713712
844,20.987654320987655,6.172839506172839,237.075,5.48,0.02311504798059686,0.002927993828436217
845,21.604938271604937,6.172839506172839,245.9875,5.8925,0.023954469231160118,0.003381214292793822
846,22.22222222222222,6.172839506172839,254.9,6.305,0.024735190270694388,0.0038575858658715994
847,22.839506172839506,6.172839506172839,248.60000000000002,6.02,0.024215607401448104,0.0035301017637628307
848,23.45679012345679,6.172839506172839,242.3,5.734999999999999,0.023669005365249688,0.003212872108911553
849,24.074074074074073,6.172839506172839,235.99999999999997,5.45,0.023093220338983055,0.0029064676996552728
850,24.691358024691358,6.172839506172839,229.7,5.165,0.022485851110143666,0.002611493728262091
851,25.308641975308642,6.172839506172839,230.7,5.11,0.022149978326831386,0.0025070760687822013
852,25.925925925925927,6.172839506172839,231.7,5.055,0.021817004747518343,0.0024060874740546175
853,26.54320987654321,6.172839506172839,232.7,5.0,0.021486892995272885,0.002308432852951535
854,27.160493827160494,6.172839506172839,233.7,4.945,0.021159606332905437,0.002214019609108665
855,27.77777777777778,6.172839506172839,233.16249999999997,4.99875,0.0214389106309977,0.002297559911608226
856,28.395061728395063,6.172839506172839,232.625,5.0525,0.02171950564212789,0.0023834508152723935
857,29.012345679012345,6.172839506172839,232.08750000000003,5.10625,0.02200140033392578,0.0024717396300377994
858,29.62962962962963,6.172839506172839,231.55,5.16,0.022284603757287844,0.0025624743934357297
859,30.246913580246915,6.172839506172839,244.58750000000003,6.5075,0.026606020340368988,0.004606531171676475
860,30.864197530864196,6.172839506172839,257.625,7.855,0.030490053372149443,0.007302348550669879
861,31.48148148148148,6.172839506172839,270.66249999999997,9.2025,0.033999907634046096,0.010638032200235537
862,32.098765432098766,6.172839506172839,283.7,10.55,0.03718716954529433,0.014589442856239419
863,32.71604938271605,6.172839506172839,272.5,9.1125,0.03344036697247707,0.010190127330401484
864,33.333333333333336,6.172839506172839,261.29999999999995,7.675000000000001,0.029372368924607737,0.006621499231667039
865,33.95061728395062,6.172839506172839,250.09999999999997,6.237500000000001,0.024940023990403844,0.0038797549190539723
866,34.5679012345679,6.172839506172839,238.89999999999998,4.800000000000001,0.020092088740058606,0.0019377217437042717
867,35.18518518518518,6.172839506172839,235.64999999999998,4.765000000000001,0.020220666242308512,0.0019482910107427092
868,35.80246913580247,6.172839506172839,232.39999999999998,4.73,0.020352839931153187,0.00195934618113467
869,36.41975308641975,6.172839506172839,229.15,4.695,0.020488762819114117,0.0019709112417229018
870,37.03703703703704,6.172839506172839,225.9,4.66,0.020628596724214254,0.001983011753095826
871,37.65432098765432,6.172839506172839,228.07500000000002,4.70125,0.020612737038254957,0.0019974902687390247
872,38.27160493827161,6.172839506172839,230.25,4.7425,0.0205971769815418,0.002011975745395471
873,38.888888888888886,6.172839506172839,232.42499999999998,4.7837499999999995,0.02058190814241153,0.0020264679825365783
874,39.50617283950617,6.172839506172839,234.6,4.824999999999999,0.02056692242114237,0.0020409667872579172
875,40.123456790123456,6.172839506172839,233.1875,4.795,0.020562851782363976,0.0020274740380655356
876,40.74074074074074,6.172839506172839,231.77499999999998,4.765,0.020558731528421963,0.002013981771405089
877,41.358024691358025,6.172839506172839,230.36249999999998,4.734999999999999,0.0205545607466493,0.0020004899960542415
878,41.97530864197531,6.172839506172839,228.95,4.705,0.0205503385018563,0.0019869987210048286
879,42.592592592592595,6.172839506172839,236.67499999999998,5.813750000000001,0.02456427590577797,0.003508037974694227
880,43.20987654320987,6.172839506172839,244.4,6.9225,0.028324468085106382,0.005553752095475895
881,43.82716049382716,6.172839506172839,252.125,8.03125,0.03185423896876549,0.008149249464117471
882,44.44444444444444,6.172839506172839,259.85,9.14,0.03517413892630364,0.011308191249751147
883,45.06172839506173,6.172839506172839,254.15000000000003,8.15,0.03206767656895534,0.008380937426328687
884,45.67901234567901,6.172839506172839,248.45000000000002,7.16,0.02881867578989736,0.005946495091867829
885,46.2962962962963,6.172839506172839,242.75000000000003,6.17,0.025417095777548915,0.003985997435410635
886,46.91358024691358,6.172839506172839,237.05,5.18,0.021851929972579624,0.0024734854494673927
887,47.53086419753087,6.172839506172839,229.52500000000003,5.401249999999999,0.023532294956976358,0.0029910443032199556
888,48.148148148148145,6.172839506172839,222.0,5.6225,0.025326576576576575,0.003606470992424011
889,48.76543209876543,6.172839506172839,214.47499999999997,5.84375,0.027246765357267753,0.004338319487348722
890,49.382716049382715,6.172839506172839,206.95,6.0649999999999995,0.02930659579608601,0.005209086319146082
891,49.382716049382715,6.790123456790123,219.925,5.7125,0.02597476412413323,0.0038541573210761487
892,48.76543209876543,6.790123456790123,226.25000000000003,5.608125000000001,0.02478729281767956,0.0034456874376020664
893,48.148148148148145,6.790123456790123,232.57500000000002,5.50375,0.02366440933032355,0.0030821234952506478
894,47.53086419753087,6.790123456790123,238.90000000000003,5.399375,0.022600983675177894,0.0027580248478731233
895,46.91358024691358,6.790123456790123,245.22500000000002,5.295,0.021592415128963195,0.0024687005108823294
896,46.2962962962963,6.790123456790123,253.33750000000003,6.8125,0.026891005082153252,0.00492629692636217
897,45.67901234567901,6.790123456790123,261.45000000000005,8.329999999999998,0.03186077643908968,0.00845585859726276
898,45.06172839506173,6.790123456790123,269.5625,9.8475,0.03653141664734524,0.013141926001274382
899,44.44444444444444,6.790123456790123,277.675,11.364999999999998,0.04092914378319978,0.01903858902503568
900,43.82716049382716,6.790123456790123,263.75,9.699375,0.03677488151658768,0.013117356287478801
901,43.20987654320987,6.790123456790123,249.825,8.03375,0.03215751025718003,0.008307744787000606
902,42.592592592592595,6.790123456790123,235.89999999999998,6.368125,0.026995019075879614,0.004640650449030303
903,41.97530864197531,6.790123456790123,221.975,4.702500000000001,0.02118481811014754,0.0021104656275880663
904,41.358024691358025,6.790123456790123,223.94375,4.688750000000001,0.020937177304568674,0.0020553857386931607
905,40.74074074074074,6.790123456790123,225.9125,4.675000000000001,0.020693852708460136,0.002002001149123396
906,40.123456790123456,6.790123456790123,227.88125,4.66125,0.020454732453854804,0.0019502487267756177
907,39.50617283950617,6.790123456790123,229.85,4.6475,0.020219708505547097,0.0019000681544990919
908,38.888888888888886,6.790123456790123,229.125,4.583125,0.020002727768685214,0.001833750102295976
909,38.27160493827161,6.790123456790123,228.39999999999998,4.51875,0.01978436952714536,0.00176873489809462
910,37.65432098765432,6.790123456790123,227.67499999999998,4.454375,0.019564620621499947,0.0017050206291941096
911,37.03703703703704,6.790123456790123,226.95,4.39,0.01934346772416832,0.001642605174386183
912,36.41975308641975,6.790123456790123,229.08749999999998,4.43875,0.019375784361870464,0.001666400050916859
913,35.80246913580247,6.790123456790123,231.225,4.4875,0.019407503513893393,0.0016902222269800074
914,35.18518518518518,6.790123456790123,233.3625,4.53625,0.01943864159837163,0.0017140709958903834
915,34.5679012345679,6.790123456790123,235.5,4.585,0.019469214437367304,0.0017379456750555577
916,33.95061728395062,6.790123456790123,239.325,5.279999999999999,0.02206204951425885,0.0025699556719035364
917,33.333333333333336,6.790123456790123,243.15,5.975,0.02457330865720748,0.0036079888027152696
918,32.71604938271605,6.790123456790123,246.97500000000002,6.67,0.027006782062961837,0.004864873070233435
919,32.098765432098766,6.790123456790123,250.8,7.365,0.02936602870813397,0.006351308223970376
920,31.48148148148148,6.790123456790123,247.74375000000003,6.93875,0.028007770125381564,0.005442999656545494
921,30.864197530864196,6.790123456790123,244.6875,6.5125,0.02661558109833972,0.004613384386279969
922,30.246913580246915,6.790123456790123,241.63124999999997,6.08625,0.025188174128967178,0.0038613855007078174
923,29.62962962962963,6.790123456790123,238.575,5.66,0.023724195745572673,0.003185660044962247
924,29.012345679012345,6.790123456790123,237.83124999999998,5.510625,0.02317031508685255,0.0029584534314326533
925,28.395061728395063,6.790123456790123,237.08749999999998,5.36125,0.022612959350450785,0.00274145337034958
926,27.77777777777778,6.790123456790123,236.34375,5.211875,0.022052095729207986,0.0025345083677076417
927,27.160493827160494,6.790123456790123,235.6,5.0625,0.021487691001697794,0.0023374618769587494
928,26.54320987654321,6.790123456790123,232.9125,5.08625,0.02183759995706542,0.002425534825999184
929,25.925925925925927,6.790123456790123,230.225,5.11,0.022195678140949072,0.0025174319347780493
930,25.308641975308642,6.790123456790123,227.5375,5.133750000000001,0.022562215019502285,0.0026133536447871843
931,24.691358024691358,6.790123456790123,224.85,5.157500000000001,0.02293751389815433,0.002713513122293029
932,24.074074074074073,6.790123456790123,236.1625,5.590000000000001,0.023670142380775954,0.0031319408294234914
933,23.45679012345679,6.790123456790123,247.47500000000002,6.022500000000001,0.024335791494090313,0.003566709677685018
934,22.839506172839506,6.790123456790123,258.7875,6.455,0.024943244940346807,0.004016078096934952
935,22.22222222222222,6.790123456790123,270.1,6.8875,0.025499814883376527,0.004478531850708069
936,21.604938271604937,6.790123456790123,257.51875,6.3812500000000005,0.024779749047399463,0.003918316987949929
937,20.987654320987655,6.790123456790123,244.93750000000003,5.875,0.023985710640469504,0.0033799716002039506
938,20.37037037037037,6.790123456790123,232.35625000000002,5.36875,0.023105683621593997,0.0028662286051163014
939,19.753086419753085,6.790123456790123,219.77500000000003,4.862500000000001,0.022124900466386075,0.0023802483103984246
940,19.135802469135804,6.790123456790123,200.53125,5.1606250000000005,0.02573476702508961,0.003417769610488047
941,18.51851851851852,6.790123456790123,181.28750000000002,5.45875,0.030111011514858992,0.004949301317617861
942,17.901234567901234,6.790123456790123,162.04375000000002,5.756875,0.03552667103791414,0.0072660072838988355
943,17.28395061728395,6.790123456790123,142.8,6.055,0.04240196078431372,0.010886443615436368
944,16.666666666666668,6.790123456790123,167.00625,7.391249999999999,0.04425732569888851,0.014477321777146829
945,16.049382716049383,6.790123456790123,191.21249999999998,8.7275,0.04564293652350134,0.018181805729547272
946,15.432098765432098,6.790123456790123,215.41875,10.063749999999999,0.046717149737430005,0.02196405466596839
947,14.814814814814815,6.790123456790123,239.62499999999997,11.399999999999999,0.04757433489827856,0.02580181768755464
948,14.197530864197532,6.790123456790123,267.66249999999997,12.382499999999999,0.04626161677485639,0.02650024871336765
949,13.580246913580247,6.790123456790123,295.7,13.364999999999998,0.04519783564423402,0.027302614696628445
950,12.962962962962964,6.790123456790123,323.7375,14.3475,0.04431831344839569,0.028180109931894813
951,12.345679012345679,6.790123456790123,351.77500000000003,15.33,0.04357899225357117,0.02911364091427839
952,11.728395061728396,6.790123456790123,318.61875000000003,12.72375,0.03993409050785617,0.020290966000694917
953,11.11111111111111,6.790123456790123,285.46250000000003,10.1175,0.035442483688750706,0.012709296434151814
954,10.493827160493828,6.790123456790123,252.30625000000003,7.51125,0.02977036835195323,0.006657031830440212
955,9.876543209876543,6.790123456790123,219.15,4.905,0.02238193018480493,0.002457163668101649
956,9.25925925925926,6.790123456790123,223.13750000000002,4.8975,0.02194835023247997,0.0023592730566504385
957,8.641975308641975,6.790123456790123,227.125,4.890000000000001,0.021529994496422677,0.002266713842148195
958,8.024691358024691,6.790123456790123,231.11249999999998,4.8825,0.02112607496349181,0.002179113669220216
959,7.407407407407407,6.790123456790123,235.1,4.875,0.02073585708209273,0.002096131873528754
960,6.790123456790123,6.790123456790123,229.48749999999998,5.183125,0.022585652813334064,0.0026439727724662672
961,6.172839506172839,6.790123456790123,223.875,5.49125,0.02452819653824679,0.0033037140560813246
962,5.555555555555555,6.790123456790123,218.26250000000002,5.7993749999999995,0.026570643147586046,0.004094353398779597
963,4.938271604938271,6.790123456790123,212.65,6.1075,0.02872090289207618,0.005038017280882047
964,4.320987654320987,6.790123456790123,216.925,5.869999999999999,0.02706004379393799,0.004298283844662172
965,3.7037037037037037,6.790123456790123,221.2,5.6325,0.025463381555153708,0.003652021754757975
966,3.0864197530864197,6.790123456790123,225.475,5.3950000000000005,0.023927264663488195,0.0030887129991223157
967,2.4691358024691357,6.790123456790123,229.75,5.157500000000001,0.02244831338411317,0.002599002335828911
968,1.8518518518518519,6.790123456790123,225.36875,5.064375,0.022471505033417456,0.0025573500419983374
969,1.2345679012345678,6.790123456790123,220.9875,4.97125,0.022495616267888457,0.0025157147397613664
970,0.6172839506172839,6.790123456790123,216.60625,4.878125000000001,0.022520702888305398,0.0024740974795267926
971,0.0,6.790123456790123,212.225,4.785,0.022546825303333726,0.0024324994000745545
972,0.0,7.4074074074074066,209.0,4.55,0.021770334928229666,0.002156461047137199
973,0.6172839506172839,7.4074074074074066,213.725,4.6274999999999995,0.021651655164346705,0.002169345027948878
974,1.2345679012345678,7.4074074074074066,218.45,4.705,0.021538109407187,0.0021826031879131785
975,1.8518518518518519,7.4074074074074066,223.175,4.782500000000001,0.021429371569396217,0.0021962099217218483
976,2.4691358024691357,7.4074074074074066,227.9,4.86,0.02132514260640632,0.0022101418969121315
977,3.0864197530864197,7.4074074074074066,228.425,4.9675,0.02174674400788005,0.0023492344462856455
978,3.7037037037037037,7.4074074074074066,228.95,5.075,0.022166411880323218,0.0024936003144142814
979,4.320987654320987,7.4074074074074066,229.475,5.1825,0.022584159494498313,0.0026433043778280024
980,4.938271604938271,7.4074074074074066,230.0,5.29,0.023,0.00279841
981,5.555555555555555,7.4074074074074066,232.775,5.1775,0.022242508860487595,0.0025614604351169206
982,6.172839506172839,7.4074074074074066,235.55,5.0649999999999995,0.02150286563362343,0.002341920412268066
983,6.790123456790123,7.4074074074074066,238.325,4.9525,0.020780446868771636,0.0021386230791560767
984,7.407407407407407,7.4074074074074066,241.1,4.84,0.02007465781833264,0.0019504807307720163
985,8.024691358024691,7.4074074074074066,235.2,4.8575,0.020652636054421768,0.0020718761589025225
986,8.641975308641975,7.4074074074074066,229.3,4.875,0.02126035761011775,0.0022035136778366968
987,9.25925925925926,7.4074074074074066,223.4,4.8925,0.021900179051029544,0.0023465302942705475
988,9.876543209876543,7.4074074074074066,217.5,4.91,0.022574712643678163,0.0025022226661381955
989,10.493827160493828,7.4074074074074066,265.575,8.254999999999999,0.03108349807022498,0.00797584770058527
990,11.11111111111111,7.4074074074074066,313.65,11.6,0.036983899250757214,0.01586658212396586
991,11.728395061728396,7.4074074074074066,361.725,14.945,0.0413159167876149,0.025511189426116715
992,12.345679012345679,7.4074074074074066,409.8,18.29,0.044631527574426545,0.03643319080883412
993,12.962962962962964,7.4074074074074066,361.77500000000003,16.947499999999998,0.04684541496786676,0.03719116848226343
994,13.580246913580247,7.4074074074074066,313.75,15.605,0.04973705179282869,0.03860324827986857
995,14.197530864197532,7.4074074074074066,265.72499999999997,14.2625,0.05367391099821244,0.04108867539530048
996,14.814814814814815,7.4074074074074066,217.7,12.92,0.05934772622875517,0.04550621170212071
997,15.432098765432098,7.4074074074074066,190.87499999999997,11.235,0.05886051080550099,0.03892432859221634
998,16.049382716049383,7.4074074074074066,164.05,9.55,0.05821395915879305,0.032363661140992525
999,16.666666666666668,7.4074074074074066,137.22500000000002,7.865,0.057314629258517026,0.025836263308179484
1000,17.28395061728395,7.4074074074074066,110.4,6.18,0.05597826086956521,0.01936543596408317
1001,17.901234567901234,7.4074074074074066,137.875,5.9025,0.0428105167724388,0.010817749894173065
1002,18.51851851851852,7.4074074074074066,165.35000000000002,5.625,0.034018748110069545,0.006509673129242026
1003,19.135802469135804,7.4074074074074066,192.82500000000002,5.3475,0.027732399844418512,0.0041126873910464394
1004,19.753086419753085,7.4074074074074066,220.3,5.07,0.023014071720381297,0.0026853128105548307
1005,20.37037037037037,7.4074074074074066,236.55,5.67,0.023969562460367785,0.003257641372150149
1006,20.987654320987655,7.4074074074074066,252.8,6.27,0.024802215189873415,0.0038569897370964177
1007,21.604938271604937,7.4074074074074066,269.05,6.87,0.025534287307191973,0.004479238820326365
1008,22.22222222222222,7.4074074074074066,285.3,7.47,0.02618296529968454,0.005121041108977101
1009,22.839506172839506,7.4074074074074066,268.975,6.890000000000001,0.02561576354679803,0.004520992986968867
1010,23.45679012345679,7.4074074074074066,252.65,6.3100000000000005,0.024975262220463094,0.003935949092009422
1011,24.074074074074073,7.4074074074074066,236.325,5.73,0.02424627102507141,0.0033685619038995754
1012,24.691358024691358,7.4074074074074066,220.0,5.15,0.02340909090909091,0.0028221255165289264
1013,25.308641975308642,7.4074074074074066,224.375,5.157500000000001,0.02298607242339833,0.0027250142525275267
1014,25.925925925925927,7.4074074074074066,228.75,5.165,0.022579234972677595,0.002633229865328914
1015,26.54320987654321,7.4074074074074066,233.125,5.172499999999999,0.022187667560321714,0.0025463834309166307
1016,27.160493827160494,7.4074074074074066,237.5,5.18,0.02181052631578947,0.0024641211213296396
1017,27.77777777777778,7.4074074074074066,239.525,5.425,0.022648992798246528,0.0027828995456545
1018,28.395061728395063,7.4074074074074066,241.55,5.67,0.023473400952183813,0.0031241731313254484
1019,29.012345679012345,7.4074074074074066,243.575,5.915,0.02428410140613774,0.003488179492227682
1020,29.62962962962963,7.4074074074074066,245.6,6.16,0.0250814332247557,0.0038751222824645356
1021,30.246913580246915,7.4074074074074066,238.67499999999998,5.665,0.02373520477636954,0.0031914340928221475
1022,30.864197530864196,7.4074074074074066,231.75,5.17,0.022308522114347355,0.0025729547216491004
1023,31.48148148148148,7.4074074074074066,224.82500000000002,4.675,0.020793950850661623,0.0020214157325052435
1024,32.098765432098766,7.4074074074074066,217.9,4.18,0.01918311151904543,0.0015382055883679181
1025,32.71604938271605,7.4074074074074066,221.45000000000002,4.2275,0.01909008805599458,0.0015406340055442377
1026,33.333333333333336,7.4074074074074066,225.0,4.275,0.019000000000000003,0.0015432750000000004
1027,33.95061728395062,7.4074074074074066,228.54999999999998,4.3225,0.01891271056661562,0.0015461177091712418
1028,34.5679012345679,7.4074074074074066,232.1,4.37,0.018828091339939682,0.0015491519927173382
1029,35.18518518518518,7.4074074074074066,231.075,4.3075,0.01864113383100725,0.0014968212322025408
1030,35.80246913580247,7.4074074074074066,230.05,4.245,0.018452510323842642,0.0014454018576326995
1031,36.41975308641975,7.4074074074074066,229.025,4.1825,0.01826219844995088,0.0013948967592326863
1032,37.03703703703704,7.4074074074074066,228.0,4.12,0.018070175438596493,0.0013453087103724223
1033,37.65432098765432,7.4074074074074066,227.275,4.2075,0.018512814871851278,0.001442012553172235
1034,38.27160493827161,7.4074074074074066,226.55,4.295,0.018958287353785037,0.0015436945520744048
1035,38.888888888888886,7.4074074074074066,225.825,4.3825,0.019406620170486,0.0016505235924799354
1036,39.50617283950617,7.4074074074074066,225.1,4.47,0.019857840959573523,0.00176267229866345
1037,40.123456790123456,7.4074074074074066,222.575,4.5275,0.02034145793552735,0.0018733659092936565
1038,40.74074074074074,7.4074074074074066,220.05,4.585,0.020836173596909792,0.001990560006786171
1039,41.358024691358025,7.4074074074074066,217.525,4.6425,0.02134237443971957,0.0021146445751717194
1040,41.97530864197531,7.4074074074074066,215.0,4.7,0.021860465116279072,0.0022460356949702545
1041,42.592592592592595,7.4074074074074066,235.125,6.9225,0.029441786283891547,0.006000553001686471
1042,43.20987654320987,7.4074074074074066,255.25,9.145,0.03582761998041136,0.011738689842398753
1043,43.82716049382716,7.4074074074074066,275.375,11.3675,0.04128007262823422,0.019370724673715884
1044,44.44444444444444,7.4074074074074066,295.5,13.59,0.04598984771573604,0.028743748202736476
1045,45.06172839506173,7.4074074074074066,284.975,11.544999999999998,0.04051232564260022,0.018948214266982698
1046,45.67901234567901,7.4074074074074066,274.45,9.5,0.03461468391328111,0.01138267525295544
1047,46.2962962962963,7.4074074074074066,263.925,7.455,0.028246660983233873,0.005948149601711523
1048,46.91358024691358,7.4074074074074066,253.4,5.41,0.021349644830307813,0.0024659176789973646
1049,47.53086419753087,7.4074074074074066,248.275,5.3975,0.021740006041687646,0.002551008888883391
1050,48.148148148148145,7.4074074074074066,243.15,5.385,0.022146822948797038,0.0026412443138160804
1051,48.76543209876543,7.4074074074074066,238.025,5.3725000000000005,0.022571158491755068,0.0027370587836829576
1052,49.382716049382715,7.4074074074074066,232.9,5.36,0.023014169171318162,0.0028389346269828354
1053,49.382716049382715,8.024691358024691,244.3,6.83,0.027957429390094147,0.005338449970837342
1054,48.76543209876543,8.024691358024691,247.93750000000003,6.818125,0.027499369800857067,0.0051559707112485975
1055,48.148148148148145,8.024691358024691,251.57500000000002,6.80625,0.02705455629533936,0.004981827992448381
1056,47.53086419753087,8.024691358024691,255.21250000000003,6.7943750000000005,0.02662242249106137,0.004815536241430957
1057,46.91358024691358,8.024691358024691,258.85,6.782500000000001,0.026202433841993434,0.00465664433492272
1058,46.2962962962963,8.024691358024691,263.85625000000005,7.935625000000001,0.030075561977402465,0.0071780857003586
1059,45.67901234567901,8.024691358024691,268.8625,9.088750000000001,0.03380445394950951,0.010386088234651257
1060,45.06172839506173,8.024691358024691,273.86875,10.241875,0.037397019557726105,0.014323641872251342
1061,44.44444444444444,8.024691358024691,278.875,11.395,0.04086060062752129,0.019024963050098233
1062,43.82716049382716,8.024691358024691,262.95,9.721250000000001,0.03696995626544971,0.013286787388220088
1063,43.20987654320987,8.024691358024691,247.025,8.0475,0.032577674324461084,0.008540850896183762
1064,42.592592592592595,8.024691358024691,231.10000000000002,6.37375,0.027580051925573345,0.004848251985305156
1065,41.97530864197531,8.024691358024691,215.175,4.7,0.021842686185662832,0.002242383817085126
1066,41.358024691358025,8.024691358024691,217.33125,4.631875000000001,0.02131251258160067,0.002103905049950321
1067,40.74074074074074,8.024691358024691,219.4875,4.563750000000001,0.020792755851699984,0.0019730857234519787
1068,40.123456790123456,8.024691358024691,221.64375,4.495625,0.02028311197586217,0.001849520946151649
1069,39.50617283950617,8.024691358024691,223.79999999999998,4.4275,0.019783288650580877,0.001732828352282075
